fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,label,quality,price,índice invertido,country,province,taster_name
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,Muito bom,6,16.0,297,France,Loire Valley,Roger Voss
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,Bom,5,8.0,296,Germany,Rheingau,Anna Lee C. Iijima
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,Bom,5,36.0,295,Germany,Mosel,Anna Lee C. Iijima
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,Bom,5,33.0,294,Spain,Andalucia,Michael Schachner
9.7,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,0.9979,3.29,0.62,10.1,Bom,5,46.0,293,Spain,Catalonia,Michael Schachner
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,Regular,4,13.0,292,US,Oregon,Paul Gregutt
9.7,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,0.9979,3.29,0.62,10.1,Bom,5,47.0,291,Portugal,Vinho Verde,Roger Voss
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,Bom,5,44.0,290,US,California,Virginie Boone
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,Bom,5,25.0,289,US,California,Matt Kettmann
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,Muito bom,6,20.0,288,US,California,Virginie Boone
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,Bom,5,24.0,287,Italy,Northeastern Italy,Kerin O’Keefe
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,Muito bom,6,5.0,286,US,California,Virginie Boone
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,Muito bom,6,49.0,285,Italy,Northeastern Italy,Kerin O’Keefe
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,Muito bom,6,41.0,284,Italy,Northeastern Italy,Kerin O’Keefe
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,Muito bom,6,33.0,283,Italy,Southern Italy,Kerin O’Keefe
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,Muito bom,6,11.0,282,US,California,Virginie Boone
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,Muito bom,6,43.0,281,US,California,Virginie Boone
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,Muito bom,6,,280,New Zealand,Awatere Valley,Joe Czerwinski
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,Bom,5,19.0,279,Austria,Wiener Gemischter Satz,Anne Krebiehl MW
5.0,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,Muito bom,6,29.0,278,Spain,Catalonia,Michael Schachner
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,Bom,5,5.0,277,Austria,Kamptal,Anne Krebiehl MW
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,Excelente,7,16.0,276,Spain,Catalonia,Michael Schachner
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,Muito bom,6,27.0,275,US,California,Virginie Boone
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,Muito bom,6,40.0,274,US,California,Matt Kettmann
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,Muito bom,6,16.0,273,Spain,Northern Spain,Michael Schachner
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,Muito bom,6,43.0,272,New Zealand,Central Otago,Joe Czerwinski
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,Bom,5,28.0,271,US,California,Matt Kettmann
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,Muito bom,6,15.0,270,France,Southwest France,Roger Voss
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,Muito bom,6,14.0,269,France,Provence,Roger Voss
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,Bom,5,30.0,268,France,Southwest France,Roger Voss
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,Muito bom,6,48.0,267,France,Southwest France,Roger Voss
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,Bom,5,30.0,266,US,California,Virginie Boone
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,Bom,5,27.0,265,US,New York,Anna Lee C. Iijima
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,Muito bom,6,49.0,264,US,New York,Anna Lee C. Iijima
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,Bom,5,38.0,263,US,California,Virginie Boone
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,Bom,5,45.0,262,Italy,Southern Italy,Kerin O’Keefe
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,Bom,5,34.0,261,France,Provence,Roger Voss
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,Muito bom,6,17.0,260,France,Provence,Roger Voss
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,Muito bom,6,43.0,259,France,Provence,Roger Voss
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,Muito bom,6,30.0,258,Austria,Wachau,Anne Krebiehl MW
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,Muito bom,6,22.0,257,US,California,Virginie Boone
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,Muito bom,6,6.0,256,US,California,Matt Kettmann
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,Bom,5,33.0,255,Italy,Sicily & Sardinia,Kerin O’Keefe
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,Muito bom,6,40.0,254,US,Oregon,Paul Gregutt
6.1,0.59,0.01,2.1,0.056,5.0,13.0,0.99472,3.52,0.56,11.4,Bom,5,35.0,253,Argentina,Mendoza Province,Michael Schachner
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,Bom,5,11.0,252,Italy,Southern Italy,
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,Bom,5,31.0,251,US,Washington,Paul Gregutt
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,Bom,5,25.0,250,Italy,Sicily & Sardinia,
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,Bom,5,29.0,249,Italy,Southern Italy,
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,Muito bom,6,31.0,248,France,Bordeaux,Roger Voss
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,Bom,5,48.0,247,France,Bordeaux,Roger Voss
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,Bom,5,25.0,246,France,Bordeaux,Roger Voss
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,Bom,5,24.0,245,US,California,
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,Bom,5,9.0,244,US,Washington,Paul Gregutt
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,Bom,5,17.0,243,France,Bordeaux,Roger Voss
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,Muito bom,6,27.0,242,Spain,Northern Spain,Michael Schachner
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,Bom,5,3.0,241,Spain,Northern Spain,Michael Schachner
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,Muito bom,6,20.0,240,US,California,
9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,Bom,5,17.0,239,US,California,Virginie Boone
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,Bom,5,9.0,238,Italy,Sicily & Sardinia,
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,Muito bom,6,8.0,237,US,California,
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,Regular,4,3.0,236,Italy,Southern Italy,
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,Muito bom,6,48.0,235,France,Bordeaux,Roger Voss
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,Bom,5,11.0,234,France,Provence,Joe Czerwinski
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,Bom,5,25.0,233,Chile,Maipo Valley,Michael Schachner
6.9,0.54,0.3,2.2,0.08800000000000001,9.0,105.0,0.99725,3.25,1.18,10.5,Muito bom,6,36.0,232,France,Provence,Roger Voss
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,Muito bom,6,35.0,231,US,California,
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,Regular,4,49.0,230,Italy,Northeastern Italy,
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,Bom,5,4.0,229,US,California,
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,Muito bom,6,6.0,228,US,Pennsylvania,Susan Kostrzewa
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,Bom,5,49.0,227,Italy,Northeastern Italy,
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,Bom,5,38.0,226,US,California,
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,Péssimo,3,43.0,225,US,California,
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,Bom,5,49.0,224,France,Provence,Joe Czerwinski
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,Bom,5,7.0,223,US,California,
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,Muito bom,6,11.0,222,Portugal,Douro,Roger Voss
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,Muito bom,6,43.0,221,US,Washington,Paul Gregutt
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,Muito bom,6,45.0,220,France,Provence,Joe Czerwinski
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,Muito bom,6,46.0,219,US,California,
6.8,0.83,0.09,1.8,0.07400000000000001,4.0,25.0,0.99534,3.38,0.45,9.6,Bom,5,24.0,218,US,California,
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,Bom,5,4.0,217,Chile,Curicó Valley,Michael Schachner
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,Bom,5,13.0,216,US,California,
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,Bom,5,40.0,215,Italy,Northeastern Italy,Kerin O’Keefe
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,Bom,5,3.0,214,Germany,Mosel,Anna Lee C. Iijima
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,Bom,5,27.0,213,US,Oregon,Paul Gregutt
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,Bom,5,41.0,212,Italy,Northeastern Italy,Kerin O’Keefe
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,Bom,5,37.0,211,US,California,Virginie Boone
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,Bom,5,37.0,210,South Africa,Swartland,Lauren Buzzeo
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,Muito bom,6,37.0,209,South Africa,Swartland,Lauren Buzzeo
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,Bom,5,27.0,208,Italy,Northeastern Italy,Kerin O’Keefe
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,Bom,5,17.0,207,US,California,Matt Kettmann
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,Bom,5,19.0,206,US,California,Matt Kettmann
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,Bom,5,45.0,205,Argentina,Mendoza Province,Michael Schachner
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,Muito bom,6,17.0,204,US,California,Virginie Boone
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,Bom,5,5.0,203,US,Michigan,Alexander Peartree
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,Bom,5,9.0,202,Portugal,Port,Roger Voss
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,Excelente,7,45.0,201,Germany,Mosel,Anna Lee C. Iijima
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,Muito bom,6,16.0,200,Italy,Northeastern Italy,Kerin O’Keefe
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,Bom,5,35.0,199,Portugal,Dão,Roger Voss
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,Bom,5,19.0,198,US,Michigan,Alexander Peartree
7.6,0.3,0.42,2.0,0.052000000000000005,6.0,24.0,0.9963,3.44,0.82,11.9,Muito bom,6,46.0,197,Italy,Northeastern Italy,Kerin O’Keefe
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,Excepcional,8,19.0,196,Italy,Northeastern Italy,Kerin O’Keefe
8.0,0.5,0.39,2.6,0.08199999999999999,12.0,46.0,0.9985,3.43,0.62,10.7,Muito bom,6,35.0,195,Italy,Northeastern Italy,Kerin O’Keefe
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,Excelente,7,3.0,194,US,California,Virginie Boone
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,Muito bom,6,29.0,193,US,California,Jim Gordon
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,Muito bom,6,20.0,192,Italy,Northeastern Italy,Kerin O’Keefe
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,Excelente,7,33.0,191,Italy,Northeastern Italy,Kerin O’Keefe
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,Muito bom,6,42.0,190,US,California,Virginie Boone
6.6,0.96,0.0,1.8,0.08199999999999999,5.0,16.0,0.9936,3.5,0.44,11.9,Muito bom,6,32.0,189,Germany,Mosel,Anna Lee C. Iijima
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,Muito bom,6,21.0,188,Portugal,Douro,Roger Voss
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,Muito bom,6,43.0,187,Portugal,Port,Roger Voss
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,Bom,5,21.0,186,US,California,Jim Gordon
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,Bom,5,10.0,185,France,Provence,Roger Voss
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,Bom,5,19.0,184,France,Alsace,Roger Voss
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,Bom,5,7.0,183,France,Alsace,Roger Voss
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,Excelente,7,12.0,182,US,California,
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,Bom,5,5.0,181,US,Washington,Paul Gregutt
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,Bom,5,43.0,180,US,Washington,Paul Gregutt
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,Bom,5,22.0,179,US,Washington,Paul Gregutt
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,Bom,5,8.0,178,France,Alsace,Roger Voss
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,Muito bom,6,40.0,177,Austria,Burgenland,Anne Krebiehl MW
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,Regular,4,49.0,176,US,California,
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,Muito bom,6,47.0,175,US,Washington,Paul Gregutt
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,Muito bom,6,45.0,174,Austria,Leithaberg,Anne Krebiehl MW
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,Muito bom,6,47.0,173,France,Alsace,Roger Voss
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,Bom,5,10.0,172,France,Alsace,Roger Voss
7.8,0.64,0.0,1.9,0.07200000000000001,27.0,55.0,0.9962,3.31,0.63,11.0,Bom,5,43.0,171,US,California,
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,Bom,5,3.0,170,US,Washington,Sean P. Sullivan
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,Bom,5,16.0,169,US,California,
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,Muito bom,6,7.0,168,US,Washington,Paul Gregutt
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,Muito bom,6,5.0,167,France,Provence,Roger Voss
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,Excelente,7,8.0,166,France,Provence,Roger Voss
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,Muito bom,6,39.0,165,South Africa,Simonsberg-Stellenbosch,Lauren Buzzeo
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,Muito bom,6,20.0,164,US,Washington,Paul Gregutt
10.0,0.38,0.38,1.6,0.16899999999999998,27.0,90.0,0.99914,3.15,0.65,8.5,Bom,5,2.0,163,US,Washington,Paul Gregutt
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,Bom,5,35.0,162,France,Provence,Roger Voss
7.0,0.59,0.0,1.7,0.052000000000000005,3.0,8.0,0.996,3.41,0.47,10.3,Bom,5,16.0,161,Austria,Wachau,Anne Krebiehl MW
7.3,0.67,0.02,2.2,0.07200000000000001,31.0,92.0,0.99566,3.32,0.68,11.066666666666698,Muito bom,6,24.0,160,US,Washington,Paul Gregutt
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,Excelente,7,24.0,159,US,California,
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,Muito bom,6,12.0,158,Austria,Wagram-Donauland,Anne Krebiehl MW
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,Bom,5,48.0,157,Austria,Burgenland,Anne Krebiehl MW
6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,3.38,0.49,11.7,Bom,5,17.0,156,US,California,Matt Kettmann
7.3,0.67,0.02,2.2,0.07200000000000001,31.0,92.0,0.99566,3.32,0.68,11.1,Muito bom,6,42.0,155,US,California,Virginie Boone
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,Muito bom,6,31.0,154,France,Southwest France,Roger Voss
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,Bom,5,20.0,153,France,Burgundy,Roger Voss
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,Bom,5,4.0,152,Portugal,Douro,Roger Voss
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,Bom,5,48.0,151,US,California,Virginie Boone
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,Excepcional,8,45.0,150,France,Rhône Valley,Joe Czerwinski
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,Excelente,7,40.0,149,France,Burgundy,Roger Voss
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,Excelente,7,45.0,148,France,Burgundy,Roger Voss
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,Excelente,7,49.0,147,Italy,Tuscany,Kerin O’Keefe
7.6,0.49,0.33,1.9,0.07400000000000001,27.0,85.0,0.99706,3.41,0.58,9.0,Bom,5,11.0,146,France,Burgundy,Roger Voss
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,Muito bom,6,13.0,145,Italy,Veneto,Kerin O’Keefe
6.5,0.9,0.0,1.6,0.052000000000000005,9.0,17.0,0.99467,3.5,0.63,10.9,Muito bom,6,39.0,144,US,California,Matt Kettmann
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,Muito bom,6,26.0,143,US,California,Virginie Boone
7.6,0.49,0.33,1.9,0.07400000000000001,27.0,85.0,0.99706,3.41,0.58,9.0,Bom,5,28.0,142,Germany,Mosel,Anna Lee C. Iijima
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,Bom,5,34.0,141,France,Southwest France,Roger Voss
7.9,0.2,0.35,1.7,0.054000000000000006,7.0,15.0,0.99458,3.32,0.8,11.9,Excelente,7,4.0,140,US,California,Matt Kettmann
6.4,0.42,0.09,2.3,0.054000000000000006,34.0,64.0,0.99724,3.41,0.68,10.4,Muito bom,6,7.0,139,Italy,Northeastern Italy,Kerin O’Keefe
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,Regular,4,4.0,138,US,California,Virginie Boone
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,Muito bom,6,10.0,137,Italy,Tuscany,Kerin O’Keefe
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,Muito bom,6,40.0,136,France,Burgundy,Roger Voss
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,Bom,5,14.0,135,US,California,Matt Kettmann
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,Bom,5,7.0,134,Portugal,Alentejo,Roger Voss
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,Excelente,7,23.0,133,US,California,Virginie Boone
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,Regular,4,4.0,132,US,California,Matt Kettmann
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,Excelente,7,33.0,131,US,California,Virginie Boone
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,Péssimo,3,19.0,130,US,California,Virginie Boone
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,Bom,5,30.0,129,US,California,Matt Kettmann
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,Bom,5,36.0,128,Italy,Tuscany,Kerin O’Keefe
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,Muito bom,6,13.0,127,US,California,Virginie Boone
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,Bom,5,22.0,126,Chile,Colchagua Valley,Michael Schachner
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,Bom,5,34.0,125,Italy,Central Italy,
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.566666666666698,Excelente,7,31.0,124,Italy,Northeastern Italy,
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,Bom,5,43.0,123,US,Washington,Paul Gregutt
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,Excelente,7,27.0,122,Chile,Rio Claro,Michael Schachner
7.1,0.875,0.05,5.7,0.08199999999999999,3.0,14.0,0.99808,3.4,0.52,10.2,Péssimo,3,32.0,121,Australia,South Australia,Joe Czerwinski
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,Bom,5,22.0,120,Chile,Maule Valley,Michael Schachner
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,Regular,4,6.0,119,Chile,Colchagua Valley,Michael Schachner
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,Bom,5,1.0,118,US,California,
7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,Regular,4,29.0,117,Argentina,Mendoza Province,Michael Schachner
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,Bom,5,45.0,116,France,Loire Valley,Roger Voss
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,Regular,4,43.0,115,New Zealand,Marlborough,Joe Czerwinski
7.0,0.655,0.16,2.1,0.07400000000000001,8.0,25.0,0.99606,3.37,0.55,9.7,Bom,5,1.0,114,US,California,
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,Bom,5,37.0,113,Hungary,Villány,Susan Kostrzewa
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,Bom,5,25.0,112,US,California,
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,Bom,5,30.0,111,Italy,Central Italy,
